id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-26-0-9,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT",Excedir en més d’un 50% els temps de conducció establerts en la legislació sobre transports terrestres (indicar les hores de conducció realitzades),120.1,MG,500,250,6,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-10,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT",Minorar en més d’un 50% els períodes de descans establerts en la legislació sobre transports terrestres (indicar el temps de descans efectuat),120.1,MG,500,250,6,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-13,RGC,Reglament general de circulació,VIANANTS,"Transitar pel voral o per la calçada quan hi ha una zona de vianants per on es pot passar Encara que hi hagi zona de vianants, podran circular pel voral o, si aquest no existeix o no és transitable, per la calçada: - els qui portin algun objecte voluminós o empenyin o arrosseguin un vehicle de reduïdes dimensions que no sigui de motor, si la seva circulació per la zona de vianants o pel voral pogués destorbar considerablement la resta de vianants - els grups de vianants dirigits per una persona o que formin una comitiva - la persona impedida que transiti en cadira de rodes, amb o sense motor, a velocitat del pas humà",121.1,L,80,40,0,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-1,RGC,Reglament general de circulació,VIANANTS,Transitar per la calçada quan hi ha un voral practicable,121.1,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-2,RGC,Reglament general de circulació,VIANANTS,"Està prohibit circular amb monopatí, patins o aparells semblants; - per la calçada, excepte si és una zona, via o part de la via especialment destinada per a ells - per la vorera o carrer residencial a velocitat superior al pas d’una persona - arrossegats per un altre vehicle",121.4,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-3,RGC,Reglament general de circulació,VIANANTS,Circular amb qualsevol classe de vehicle per una vorera o una zona de vianants,121.5,G,200,100,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-5,RGC,Reglament general de circulació,VIANANTS,"No circular, un vianant, per l’esquerre en una carretera o una travessera Això no obstant, la circulació de vianants es farà per la dreta quan concorrin circumstàncies que per raons de seguretat ho justifiquin",122.1,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-6,RGC,Reglament general de circulació,VIANANTS,"No circular per la dreta de la carretera - un vianant que empeny o arrossega un cicle o un ciclomotor de dues rodes, un carro de mà o aparells similars - un grup de vianants dirigit per una persona o que formi una comitiva - una persona disminuïda que es desplaça en cadira de rodes",122.4,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-7,RGC,Reglament general de circulació,VIANANTS,"Transitar per la calçada o pel voral sense acostar-se tant com sigui possible a la vora exterior, de manera que s’entorpeix la circulació",122.5,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-8,RGC,Reglament general de circulació,VIANANTS,"No circular, els vianants que formen un grup, l’un darrere de l’altre quan la seguretat de la circulació ho requereix (indicar les circumstàncies)",122.5,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-9,RGC,Reglament general de circulació,VIANANTS,"Quedar-se detingut, un vianant, a la calçada o en el voral quan hi ha un refugi, una zona de vianants o un altre espai adequat",122.6,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-10,RGC,Reglament general de circulació,VIANANTS,"No deixar lliure la calçada, un vianant, en advertir els senyals òptics i acústics de vehicles prioritaris",122.7,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-11,RGC,Reglament general de circulació,VIANANTS,"Destorbar, un vianant, inútilment als conductors dels vehicles en un carrer residencial",122.8,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-13,RGC,Reglament general de circulació,VIANANTS,"No portar, un vianant que transita pel voral o per la calçada, fora de poblat, entre el vespre i l’alba o en condicions meteorològiques o ambientals que disminueixen sensiblement la visibilitat, un element lluminós o reflectant",123,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-14,RGC,Reglament general de circulació,VIANANTS,"No portar en el costat més pròxim al centre de la calçada, un grup de persones o una comitiva que transita pel voral o per la calçada, fora de poblat, entre el vespre i l’alba o en condicions de visibilitat insuficient, els llums necessaris per precisar la seva situació i dimensions Els llums han de ser de color blanc o groc cap endavant i vermell cap enrere",123,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-16,RGC,Reglament general de circulació,VIANANTS,"Travessar la calçada, un vianant, fora del pas de vianants que hi ha amb aquesta finalitat o quan els llums del semàfor permeten la circulació de vehicles.",124.1,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-17,RGC,Reglament general de circulació,VIANANTS,"Travessar la calçada, un vianant, sense caminar perpendicularment a l’eix de la calçada o entretenint-se o detenint-se sense necessitat o destorbar el pas dels altres",124.3,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-18,RGC,Reglament general de circulació,VIANANTS,"Travessar una plaça o una glorieta, un vianant, per la calçada sense vorejar-la",124.4,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-20,RGC,Reglament general de circulació,VIANANTS,"Circular, un vianant, per una autopista o una autovia",125.1,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-21,RGC,Reglament general de circulació,VIANANTS,"Fer cas, el conductor d’un vehicle, a les peticions de passatge a les autopistes o autovies",125.1,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-24,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,"Transitar per una via amb trànsit rodat amb animals de tir, càrrega o sella, o amb caps de bestiar, quan existeix itinerari transitable per via pecuària o via alternativa amb menys intensitat de circulació de vehicles",126,L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-26,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Menar un animal o caps de bestiar de manera que s’envaeix la zona de vianants,127.1.a),L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-27,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Circular amb animals o caps de bestiar pel voral esquerre o per la calçada sense acostar-se tant com sigui possible al costat dret de la mateixa,127.1.b),L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-28,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Menar un ramat de bestiar sense portar-los al pas o de manera que ocupen més de la meitat dreta de la calçada,127.1.c),L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-29,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,"No adoptar les precaucions necessàries per creuar-se amb un altre ramat de bestiar tan de pressa com sigui possible, sense dificultar la circulació",127.1.c),L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-27-0-30,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Travessar la via amb animals o caps de bestiar per un lloc no autoritzat a l’efecte o per un lloc que no compleix les condicions necessàries de seguretat,127.1.d),L,80,40,0,,27,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-1,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,"Circular de nit amb animals o caps de bestiar, per una via insuficientment il·luminada o en condicions que fan disminuir la visibilitat, sense portar al costat més pròxim al centre de la calçada els llums necessaris per precisar la seva situació i dimensions Els llums han de ser de color blanc o groc cap endavant i vermell cap enrere",127.1.e),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-2,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,"No cedir el pas, el conductor d’animals o caps de bestiar, als vehicles que tenen preferència en estretalls de la via, interseccions i en casos en què les trajectòries respectives es creuen Veure article 66, relatiu a la prioritat de pas dels animals respecte dels vehicles",127.1.f),L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-3,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Deixar animals sense custòdia a qualsevol classe de via quan hi ha la possibilitat que l’envaeixin,127.2,L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-4,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,Circular amb animals o amb caps de bestiar per una autopista o una autovia,128,L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-5,RGC,Reglament general de circulació,CIRCULACIÓ D’ANIMALS,"Circular, un vehicle de tracció animal, per una autopista o una autovia",128,G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-8,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"Detenir el vehicle de manera que crea un nou perill per a la circulació, en trobar-se implicat en un accident de circulació (indicar perill creat)",129.2.a),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-9,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"No facilitar la identitat als agents de l’autoritat o no col·laborar amb els agents de l’autoritat, en trobar-se implicat en un accident de circulació",129.2.b),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-10,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"Fugir del lloc de l’accident, estant-hi implicat, sense facilitar les dades a la resta de persones implicades o als agents de l’autoritat (129.2.b RGC)",129.2 b),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-11,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"No esforçar-se a restablir o mantenir la seguretat de la circulació, en trobar-se implicat en un accident de circulació",129.2.c),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-12,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"Modificar l’estat de les coses i de les empremtes o altres proves que poden resultar útils per determinar responsabilitats, en trobar-se implicat en un accident de circulació",129.2.c),L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-13,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"No prestar a les víctimes l’auxili que resulti més adequat o no demanar auxili sanitari per a les víctimes, en trobar-se implicat en un accident de circulació",129.2.d),L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-14,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,"No avisar als agents de l’autoritat o no quedar-se o no tornar al lloc de l’accident fins que arribin els agents, en trobar-se implicat en un accident de circulació amb víctimes o ferits",129.2.e),L,80,40,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-15,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,No facilitar la identitat a altres persones implicades en un accident de circulació,129.2.f),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-28-0-16,RGC,Reglament general de circulació,COMPORTAMENT EN CAS D’EMERGÈNCIA,No facilitar les dades del vehicle a altres persones implicades en un accident de circulació,129.2.g),G,200,100,0,,28,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
